,id,tracking_number,date,sender_id,sender_zipCode,receiver_id,receiver_address,service,quantity,actual_weight,rate,description,buy_in_store,extra_charge,agent_id
2851,23680,NEW-000588,2021-07-14,6482,68502.0,10757,CAN THO,TINH,1,15.0,6.0,snack clothes food  toys,0.0,0.0,NEW
2852,23679,ABC-015962,2021-07-14,522,75040.0,7934,SAI GON,SAIGON,1,13.5,3.5,food hop toothpaste vitamins lotion,0.0,0.0,ABC
2853,23678,ABC-015961,2021-07-14,522,75040.0,13658,SAI GON,SAIGON,1,14.5,3.5,food hop clothes,0.0,0.0,ABC
2855,23676,ABC-015959,2021-07-14,1011,75159.0,13656,SAI GON,SAIGON,1,18.0,3.5,calcium medicated oil ca,0.0,0.0,ABC
2856,23675,ABC-015958,2021-07-14,3940,98056.0,13655,SAI GON,SAIGON,1,21.5,3.5,hu snack c vitamins medicated oil ca shampoo,0.0,0.0,ABC
2857,23674,ABC-015957,2021-07-14,8203,75094.0,13654,SAI GON,SAIGON,1,20.0,3.5,vitamins snack c loc lotion home goods,0.0,0.0,ABC
2858,23673,ABC-015956,2021-07-14,8657,75044.0,13653,SAI GON,SAIGON,1,19.0,3.5,snack  chai milk powder tam lotion vitamins,0.0,0.0,ABC
2859,23672,ABC-015955,2021-07-14,8656,75044.0,13652,SAI GON,SAIGON,1,18.0,3.5,loc shampoo vitamins snack medicated oil ca,0.0,0.0,ABC
2861,23670,ABC-015953,2021-07-14,312,75337.0,9746,BINH DUONG,TINH,1,50.0,4.5,food hop snack vitamins c,0.0,0.0,ABC
2864,23667,ABC-015950,2021-07-14,5479,75048.0,9565,SAI GON,SAIGON,1,34.0,3.5,vitamins c spam shampoo  lipstick duong snack clothes,0.0,0.0,ABC
2865,23666,ABC-015949,2021-07-14,8324,75040.0,13019,SAI GON,SAIGON,1,33.6,3.5,pack spam hop snack pack food hop,0.0,0.0,ABC
2866,23665,QUY-006216,2021-07-14,8654,22408.0,13650,SAI GON,SAIGON,1,59.35,4.0,milk powder ensure vitamin food canned snack tuong noi quyen sach sandals,0.0,0.0,QUY
2867,23664,QUY-006215,2021-07-14,3872,22044.0,6480,SAI GON,SAIGON,1,59.15,4.0,milk powder vitamin snack,0.0,20.0,QUY
2868,23663,ABC-015948,2021-07-14,2052,76643.0,2583,HAU GIANG,TINH,1,45.3,4.5,case milk powder ensure shoes  6vitamin  gummy,285.0,9.0,ABC
2869,23662,QUY-006214,2021-07-14,8654,22408.0,13650,SAI GON,SAIGON,1,10.0,4.0,thung cherry,100.0,0.0,QUY
2870,23661,ABC-015947,2021-07-14,6929,75042.0,13649,SAI GON,SAIGON,1,12.95,3.5,loc medicated oil,0.0,0.0,ABC
2871,23660,ABC-015946,2021-07-14,3505,75044.0,4706,DONG NAI,TINH,1,8.9,4.5,hop sam vitamins hop tang toothbrush danh rang,0.0,0.0,ABC
2872,23659,ABC-015945,2021-07-14,8653,75043.0,13648,SAI GON,SAIGON,1,4.85,3.5,4vitamin shampoo  chai xit,0.0,0.0,ABC
2873,23658,ABC-015944,2021-07-14,676,72034.0,9698,BRVT,TINH,1,24.8,4.5,vitamins pack toothbrush binh milk powder tay trang rang gummies giftset,0.0,27.0,ABC
2874,23657,ABC-015943,2021-07-14,8036,75482.0,13508,SAI GON,SAIGON,1,16.75,3.5,vitamins snack my kho,0.0,0.0,ABC
2875,23656,ABC-015942,2021-07-14,5060,75219.0,7152,DONG NAI,TINH,1,10.2,4.5,vitamins gummies,0.0,24.0,ABC
2876,23655,ABC-015941,2021-07-14,2715,75010.0,3515,SAI GON,SAIGON,1,45.2,3.5,lon milk powder snack ho vitamins,0.0,0.0,ABC
2877,23654,ABC-015940,2021-07-14,20,75094.0,11366,KIEN GIANG,TINH,1,2.0,4.5,vitamins snack,0.0,0.0,ABC
2878,23653,ABC-015939,2021-07-14,20,75094.0,1909,SAI GON,SAIGON,1,1.0,3.5,vitmains,0.0,0.0,ABC
2879,23652,QUY-006213,2021-07-14,5599,22003.0,13647,SAI GON,SAIGON,2,77.85,4.0,snack food,0.0,0.0,QUY
2880,23651,ABC-015938,2021-07-14,3969,75002.0,5410,LAM DONG,TINH,1,19.7,4.5,vitamin  do ngam rang  3chocolate 1 lotion  milk powder tam snack gum,0.0,0.0,ABC
2881,23650,QUY-006212,2021-07-14,4620,22042.0,6395,HUE,TINH,1,14.55,5.0,milk powder ensure vitamin phan,0.0,15.0,QUY
2882,23649,QUY-006211,2021-07-14,4300,22408.0,10198,AN GIANG,TINH,1,33.9,5.0,vitamin food canned food,0.0,15.0,QUY
2884,23647,NEW-000587,2021-07-14,6770,68522.0,12403,SAI GON,SAIGON,1,7.0,5.0,hộp thịt bò hộp thuốc cái kiếng bịch kẹo chocolate,0.0,0.0,NEW
2885,23646,ABC-015936,2021-07-14,6762,78252.0,13646,SAI GON,SAIGON,1,11.0,3.5,thung cherry,96.5,0.0,ABC
2886,23645,ABC-015935,2021-07-14,2782,75048.0,13645,BINH DINH,TINH,1,25.0,4.5,milk powder tang soap c food hop loc medicated oil,50.0,0.0,ABC
2887,23644,ABC-015934,2021-07-14,5764,39565.0,13644,DONG NAI,TINH,1,48.0,4.5,milk powder vitamins cafe snack,0.0,63.0,ABC
2888,23643,QUY-006210,2021-07-14,1174,22044.0,13643,SAI GON,SAIGON,1,14.65,4.0,vitamin bo medicated oil phong bengay sunglasses ,0.0,6.0,QUY
2889,23642,QUY-006209,2021-07-14,1174,22044.0,1195,SAI GON,SAIGON,1,12.85,4.0,vitamin sunglasses  bo medicated oil phong bengay,0.0,6.0,QUY
2890,23641,ABC-015933,2021-07-14,1996,75043.0,6130,SAI GON,SAIGON,1,7.2,3.5,4vitamin  giftset  medicated oil  gia vi,0.0,0.0,ABC
2891,23640,ABC-015932,2021-07-14,646,75024.0,5959,DONG NAI,TINH,1,31.5,4.5,perfume clothes milk powder food medicated oil,0.0,5.0,ABC
2892,23639,ABC-015931,2021-07-13,8652,75044.0,13642,SAI GON,SAIGON,1,24.7,3.5,medicated oil ca vitamins snack lotion shampoo,0.0,0.0,ABC
2894,23637,ABC-015929,2021-07-13,8036,75482.0,13508,SAI GON,SAIGON,1,10.7,3.5,goi mi,0.0,0.0,ABC
2896,23635,NEW-000586,2021-07-13,8342,68503.0,13640,DONG NAI,TINH,1,38.0,6.0,milk powder pediasure thuoc xit muoi gummies vitamin bengay fish oil vitamin children advil salonpas pepcid clothes,0.0,0.0,NEW
2897,23634,ABC-015927,2021-07-13,8474,75040.0,13310,DA NANG,TINH,1,20.15,4.5,milk powder baby,0.0,0.0,ABC
2898,23633,ABC-015926,2021-07-13,481,75044.0,486,DONG NAI,TINH,1,27.0,4.5,soap c snack shampoo food vitamins,18.0,0.0,ABC
2899,23632,ABC-015925,2021-07-13,2041,75042.0,2567,SAI GON,SAIGON,1,38.5,3.5,vitamins snack medicated oil3 medicated oil a,0.0,0.0,ABC
2900,23631,ABC-015924,2021-07-13,2041,75042.0,4598,SAI GON,SAIGON,1,46.0,3.5,vitamins medicated oil ca collagen milk powder tam snack,0.0,0.0,ABC
2901,23630,ABC-015923,2021-07-13,631,75044.0,13639,SAI GON,SAIGON,1,11.45,3.5,iphone pro max imei354506128290382  airpod  case  mieng dan medicated oil toothbrush toothpaste soap lotion,21.0,200.0,ABC
2902,23629,ABC-015922,2021-07-13,2830,75043.0,13638,SAI GON,SAIGON,1,68.4,3.5,vitamins medicated oil ca snack shampoo,0.0,0.0,ABC
2903,23628,ABC-015921,2021-07-13,8651,75048.0,13637,SAI GON,SAIGON,1,41.5,3.5,vitamins loc shampoo snack medicated oil ca,0.0,0.0,ABC
2904,23627,ABC-015920,2021-07-13,8650,75013.0,13636,SAI GON,SAIGON,1,3.0,3.5,medical mask snack,0.0,0.0,ABC
2905,23626,QUY-006208,2021-07-13,8649,22042.0,13929,DONG NAI,TINH,1,42.55,5.0,ipad 8th new in box 128gb hand bag bop clothes  vitamin milk powder tam medicated oil toothpaste,0.0,70.0,QUY
2907,23624,ABC-015918,2021-07-13,8647,75703.0,13633,QUANG NGAI,TINH,1,14.0,4.5,medicated oil vitamin snack clothes,111.0,0.0,ABC
2908,23623,QUY-006207,2021-07-13,2076,22044.0,7614,BINH DUONG,TINH,2,85.6,5.0,food canned vitamin snack soap hand sanitizer,0.0,0.0,QUY
2909,23622,ABC-015917,2021-07-13,8646,75025.0,13632,SAI GON,SAIGON,1,10.0,3.5,vitamin bodiheat snack,0.0,0.0,ABC
2910,23621,ABC-015916,2021-07-13,5127,6106.0,7283,HAI PHONG,TINH,1,15.75,4.5,shoes  clothes  do gia dung  10vitamin  4gummy,0.0,12.0,ABC
2911,23620,ABC-015915,2021-07-13,5913,72904.0,8593,DONG NAI,TINH,1,16.8,4.5,shoes  6vitamin do gia dung  macbook air  tshirts,0.0,100.0,ABC
2912,23619,ABC-015914,2021-07-13,7106,72904.0,10733,DONG NAI,TINH,1,16.35,4.5,vitamin  doi sandals  tshirts  do gia dung,0.0,18.0,ABC
2913,23618,ABC-015913,2021-07-13,914,75098.0,929,VINH LONG,TINH,1,24.0,4.5,milk powder eye drops vitamin khan snack pepto chong nang shampoo nut pack soap chapstick,57.0,0.0,ABC
2914,23617,ABC-015912,2021-07-13,4870,75034.0,13631,NORWAY,EXPRESS,1,10.0,8.5,clothes 100 medicated oil 10 sausages 24 hair color creme 121 hand bag 50  774250025336,10.0,0.0,ABC
2915,23616,ABC-015911,2021-07-13,310,75035.0,315,KHANH HOA,TINH,1,13.5,4.5,milk powder,0.0,0.0,ABC
2916,23615,ABC-015910,2021-07-13,8645,30114.0,13630,VINH LONG,TINH,1,24.5,4.5,perfume clothes milk powder giftset ctshirts rau,0.0,20.0,ABC
2917,23614,ABC-015909,2021-07-13,8645,30114.0,13629,SAI GON,SAIGON,1,12.55,3.5,quan tshirts giftset perfume,15.0,0.0,ABC
2918,23613,ABC-015908,2021-07-13,8644,75040.0,13628,KIEN GIANG,TINH,1,1.0,4.5,iphone plus 355835088555701,-22.5,70.0,ABC
2919,23612,QUY-006206,2021-07-13,8532,20895.0,13414,SAI GON,SAIGON,1,19.05,4.0,iphone new in box green 128gb imei 355727335451471 thuoc la vitamin snack,0.0,220.0,QUY
2920,23611,ABC-015907,2021-07-13,5100,75002.0,7230,DONG NAI,TINH,1,5.0,4.5,milk powder tshirts,0.0,0.0,ABC
2921,23610,ABC-015906,2021-07-13,651,75077.0,3062,VINH LONG,TINH,1,15.0,4.5,lon milk powder  hop lotion duong da  toothpaste  quan jean  vong tay ,0.0,0.0,ABC
2922,23609,ABC-015905,2021-07-13,4603,75044.0,7129,SAI GON,SAIGON,1,36.45,3.5,food  shoes  vitamin ,0.0,0.0,ABC
2923,23608,ABC-015904,2021-07-13,911,75007.0,13627,BINH DINH,TINH,1,12.25,4.5,chocolate  hat nut  vitamin ,0.0,0.0,ABC
2924,23607,QUY-006205,2021-07-13,8643,22042.0,13626,SAI GON,SAIGON,2,49.2,4.0,snack vitamin shoes tshirts non,0.0,0.0,QUY
2926,23604,ABC-015901,2021-07-13,483,75098.0,489,DONG NAI,TINH,1,17.0,4.5,vitamin c pack gummy mat ong cafe food sunglasses,0.0,0.0,ABC
2927,23603,ABC-015900,2021-07-13,483,75098.0,6988,SAI GON,SAIGON,1,8.9,3.5,tang gummy food tui,0.0,0.0,ABC
2928,23602,ABC-015899,2021-07-13,3800,71112.0,9648,DA NANG,TINH,1,30.0,4.5,clothes 4 vitamin  cereal  medicated oil  lotion,0.0,0.0,ABC
2931,23599,ABC-015896,2021-07-13,5060,75219.0,7152,DONG NAI,TINH,1,18.15,4.5,thung snack  6vitamin  3snack c medicated oil ca,0.0,15.0,ABC
2932,23598,QUY-006204,2021-07-13,8641,21228.0,13622,DONG NAI,TINH,1,34.4,5.0,snack snack vitamin medicated oil perfume earphone,0.0,20.0,QUY
2933,23597,QUY-006203,2021-07-13,8641,21228.0,13622,DONG NAI,TINH,1,10.0,5.0,thung cherry,100.0,0.0,QUY
2934,23596,ABC-015895,2021-07-13,7063,75156.0,10640,BINH DUONG,TINH,1,11.4,4.5,4vitamin  6lon milk powder  lo medicated oil,185.0,0.0,ABC
2935,23595,ABC-015894,2021-07-13,5055,78739.0,7146,SAI GON,SAIGON,1,2.0,3.5,vitamin,0.0,0.0,ABC
2936,23594,ABC-015893,2021-07-13,8097,75002.0,12603,SAI GON,SAIGON,2,46.4,3.5,snack  snack nam vitamin  nuoc c  salonpas  clothes  snack ngam ho  hand sanitizer,0.0,0.0,ABC
2937,23593,ABC-015892,2021-07-13,6893,75042.0,10316,TIEN GIANG,TINH,1,7.5,4.5,milk powder,0.0,57.0,ABC
2938,23592,QUY-006202,2021-07-13,1385,22042.0,2175,TRA VINH,TINH,1,7.2,5.0,lon milk powder ensure,65.0,0.0,QUY
2939,23591,QUY-006201,2021-07-13,1385,22042.0,2175,TRA VINH,TINH,1,29.4,5.0,food canned sausages snack,0.0,0.0,QUY
2940,23590,ABC-015891,2021-07-13,8640,75156.0,13621,AN GIANG,TINH,1,5.0,4.5,vitamin lotion,0.0,0.0,ABC
2941,23589,ABC-015890,2021-07-13,7063,75156.0,13620,TRA VINH,TINH,1,28.0,4.5,loc ensure vitamin,228.0,0.0,ABC
2942,23588,ABC-015889,2021-07-13,8537,75044.0,13427,SAI GON,SAIGON,1,5.25,3.5,snack food,0.0,0.0,ABC
2943,23587,ABC-015888,2021-07-13,7975,72211.0,13619,QUANG NAM,TINH,1,17.0,4.5,lipstick gummy one a day move free collagen fish oil tylenol vaseline,0.0,21.0,ABC
2944,23586,ABC-015887,2021-07-13,7975,72211.0,13618,DONG NAI,TINH,1,13.5,4.5,food do dung nha bep,0.0,0.0,ABC
2945,23585,ABC-015886,2021-07-13,7975,72211.0,12351,KHANH HOA,TINH,1,25.05,4.5,2cafe milk powder  4milk powder protein  tui sample  3vitamin  clothes  cho cay ,0.0,0.0,ABC
2946,23584,ABC-015885,2021-07-13,7976,72211.0,12353,SAI GON,SAIGON,1,24.0,3.5,shoes snack vitamin gum snack lotion sunglasses perfume,0.0,15.0,ABC
2948,23582,QUY-006200,2021-07-12,2781,22003.0,13006,SAI GON,SAIGON,1,1.3,4.0,la thu ,0.0,0.0,QUY
2949,23581,QUY-006199,2021-07-12,1187,22042.0,1208,HA NOI,TINH,1,1.25,5.0,la thu  your tracking number,0.0,0.0,QUY
2950,23580,QUY-006198,2021-07-12,1486,22044.0,13617,SAI GON,SAIGON,1,10.0,4.0,thung cherry,0.0,0.0,QUY
2951,23579,NEW-000585,2021-07-12,6020,68512.0,8764,SAI GON,SAIGON,1,6.0,5.0,vitamin thuc an baby,0.0,0.0,NEW
2952,23578,ABC-015883,2021-07-12,3985,75023.0,5437,SAI GON,SAIGON,1,22.4,3.5,vitamin c one a day hop snack cha bong,0.0,0.0,ABC
2953,23577,ABC-015882,2021-07-12,3985,75023.0,12308,SAI GON,SAIGON,1,16.7,3.5,vitamin c one a day hop snack bich cha bong,0.0,0.0,ABC
2954,23576,ABC-015881,2021-07-12,4919,75044.0,6924,KHANH HOA,TINH,1,16.7,4.5,vitamins earphone perfume snack clothes,0.0,26.0,ABC
2955,23575,ABC-015880,2021-07-12,6299,75044.0,9230,AUSTRALIA,EXPRESS,1,27.5,6.25,do lam nail clothes,0.0,24.0,ABC
2956,23574,QUY-006197,2021-07-12,4786,22003.0,13295,TIEN GIANG,TINH,1,11.4,5.0,snack tampon tui ho so may do nhiet do,0.0,0.0,QUY
2957,23573,ABC-015879,2021-07-12,4712,75044.0,6558,SAI GON,SAIGON,1,20.65,3.5,my goi hu bo,0.0,0.0,ABC
2958,23572,NEW-000584,2021-07-12,8639,68505.0,13616,SAI GON,SAIGON,1,6.0,5.0,vitamin supplement salonpas lo medicated oil,0.0,0.0,NEW
2959,23571,ABC-015878,2021-07-12,2936,75243.0,13615,QUANG TRI,TINH,1,44.0,4.5,food hop snack qua bieu hand sanitizer soap,0.0,0.0,ABC
2960,23570,ABC-015877,2021-07-12,2936,75243.0,13614,SAI GON,SAIGON,1,41.0,3.5,bo clothes tre em tui snack vitamins sandals giftset home goods,0.0,0.0,ABC
2961,23569,ABC-015876,2021-07-12,2936,75243.0,13587,THAI NGUYEN,TINH,2,78.5,4.5,clothes snack vitamins  giftset backpack hoc sinh sandals,0.0,0.0,ABC
2962,23568,ABC-015875,2021-07-12,8638,75042.0,13613,SAI GON,SAIGON,1,44.0,3.5,hop gel hop shampoo snack cancium vitamins,0.0,0.0,ABC
2963,23567,ABC-015874,2021-07-12,8637,75040.0,13612,SAI GON,SAIGON,1,46.0,3.5,hop shampoo vitamins hop snack collegn,0.0,0.0,ABC
2964,23566,ABC-015873,2021-07-12,8636,75098.0,13611,SAI GON,SAIGON,1,46.8,3.5,pack lotion hop snack vitamins gummy home goods,0.0,0.0,ABC
2965,23565,ABC-015872,2021-07-12,8635,75089.0,13610,TAY NINH,TINH,1,48.7,4.5,hu snack c vitamins medicated oil ca hop shampoo home goods,0.0,0.0,ABC
2966,23564,QUY-006196,2021-07-12,1696,22044.0,1717,BRVT,TINH,1,26.45,5.0,milk powder entrust snack lotion do loc thuoc iphone new in box white 64gb imei 352590378754521,0.0,160.0,QUY
2969,23561,ABC-015869,2021-07-12,8633,75040.0,13608,SAI GON,SAIGON,1,10.0,13.5,thung cherry,0.0,0.0,ABC
2971,23559,QUY-006195,2021-07-12,8631,22150.0,13606,SAI GON,SAIGON,1,10.0,4.0,thung cherry,100.0,0.0,QUY
2972,23558,ABC-015867,2021-07-12,7511,71270.0,11807,SAI GON,SAIGON,1,17.9,3.5,iphone pro pacific blue 128gb imei355103315538903 perfume shoes vi clothes snack,0.0,187.0,ABC
2973,23557,ABC-015866,2021-07-12,112,75082.0,2075,TIEN GIANG,TINH,1,5.0,4.5,ipad,0.0,60.0,ABC
2974,23556,ABC-015865,2021-07-12,6247,75703.0,12016,SAI GON,SAIGON,1,14.9,3.5,loc ensure,114.0,0.0,ABC
2975,23555,ABC-015864,2021-07-12,3927,76310.0,9432,CAN THO,TINH,1,22.15,4.5,lon milk powder  2 perfume lotion duong da lotion chong nang  lipstick  shampoo  sample perfume  seaweed,57.0,30.0,ABC
2976,23554,ABC-015863,2021-07-12,3927,76310.0,13501,SAI GON,SAIGON,1,9.9,3.5,lon milk powder,0.0,0.0,ABC
2977,23553,QUY-006194,2021-07-12,1600,22044.0,1620,SAI GON,SAIGON,1,28.5,4.0,clothes  do gia vi snack bop vitamin,0.0,5.0,QUY
2978,23552,NGO-000154,2021-07-12,8630,68117.0,13605,SAI GON,SAIGON,1,32.0,4.5,bop nho tui soap tangologen cai tshirts cai non snack doi shoes,0.0,10.0,NGO
2979,23551,ABC-015862,2021-07-12,8629,75791.0,13604,VINH LONG,TINH,1,8.3,4.5,giftset bong tay trang syrup vitamin vitamin it vien pomade vien ngam,0.0,15.0,ABC
2980,23549,QUY-006193,2021-07-12,8627,21043.0,13602,SAI GON,SAIGON,1,61.0,4.0,may blood pressure monitor may do than nhiet vitamin food canned snack,0.0,0.0,QUY
2981,23548,ABC-015861,2021-07-12,8626,75110.0,13601,BRVT,TINH,1,43.0,4.5,vitamins shampoo lotion5 collagen snack,0.0,0.0,ABC
2982,23547,ABC-015860,2021-07-12,8617,75098.0,13600,KIEN GIANG,TINH,1,28.5,4.5,vitamins snack medicated oil ca shampoo,0.0,0.0,ABC
2983,23546,QUY-006192,2021-07-12,8625,22042.0,13599,BEN TRE,TINH,1,24.5,5.0,clothes medicated oil goi gtshirts,0.0,0.0,QUY
2984,23545,ABC-015859,2021-07-12,8624,75040.0,13598,KIEN GIANG,TINH,1,29.5,4.5,loc milk powder tam vitamins snack gummy,0.0,0.0,ABC
2986,23543,ABC-015857,2021-07-12,379,75044.0,383,SAI GON,SAIGON,1,13.15,3.5,toothpaste  do chuom nong 2salonpas icy hot 6vitamin  toothbrush  lotion chong nang4696057770 bo ntshirts,34.0,0.0,ABC
2987,23542,ABC-015856,2021-07-12,5807,74820.0,13596,SAI GON,SAIGON,1,11.0,12.28,thung cherry,0.0,0.0,ABC
2988,23541,ABC-015855,2021-07-12,2982,75044.0,4661,SAI GON,SAIGON,1,11.75,3.5,milk powder ensure lotion  salonpas food canned spam lon thit nho  medicated oil ca snack,57.0,0.0,ABC
2989,23540,ABC-015854,2021-07-12,6170,75048.0,9025,SAI GON,SAIGON,1,18.0,3.5,vitamin do  food,0.0,0.0,ABC
2990,23539,QUY-006191,2021-07-12,1502,22044.0,1520,BINH DUONG,TINH,1,14.4,5.0,lon milk powder ensure,130.0,0.0,QUY
2991,23538,ABC-015853,2021-07-12,6807,75002.0,13408,CAN THO,TINH,1,1.0,4.5,iphone plus khong phu kien imie 359500089494369,0.0,70.0,ABC
2992,23537,ABC-015852,2021-07-12,2403,75013.0,6053,SAI GON,SAIGON,1,29.7,3.5,clothes snack hand sanitizer shoes non vitamins soap,0.0,0.0,ABC
2993,23536,QUY-006190,2021-07-12,8621,20152.0,13593,DAK NONG,TINH,1,29.9,5.0,milk powder ensure protein shape,0.0,10.0,QUY
2994,23535,ABC-015851,2021-07-12,8622,75048.0,13594,SAI GON,SAIGON,1,10.0,13.5,thung cherry,0.0,0.0,ABC
2995,23534,ABC-015850,2021-07-12,8622,75048.0,13595,SAI GON,SAIGON,1,10.0,13.5,thung cherry,0.0,0.0,ABC
2996,23533,ABC-015849,2021-07-12,8622,75048.0,13594,SAI GON,SAIGON,1,41.0,3.5,milk powder food snack,0.0,0.0,ABC
2998,23530,ABC-015847,2021-07-12,839,75071.0,13592,KHANH HOA,TINH,1,37.0,4.5,snack gummy vitamins lotion snack,0.0,0.0,ABC
2999,23529,ABC-015846,2021-07-12,5218,10468.0,7442,SAI GON,SAIGON,1,10.0,3.5,salonpas vitamins lotion boi,0.0,6.0,ABC
3000,23528,ABC-015845,2021-07-12,5231,39056.0,7461,GIA LAI,TINH,1,14.4,4.5,cereal case ipad shoes baby sunglasses can vitamin pomade clothes,0.0,0.0,ABC
3001,23527,ABC-015844,2021-07-12,2941,75070.0,3861,GIA LAI,TINH,1,23.8,4.5,cay gay milk powder vitamin snack nut medicated oil,25.0,0.0,ABC
3002,23526,QUY-006189,2021-07-12,1763,22003.0,1785,BEN TRE,TINH,1,8.9,5.0,clothes toys vitamin,0.0,5.5,QUY
3003,23525,ABC-015843,2021-07-12,20,75094.0,11366,KIEN GIANG,TINH,1,12.0,4.5,snack giftset,0.0,0.0,ABC
3005,23523,ABC-015841,2021-07-12,8620,75088.0,13590,AN GIANG,TINH,1,26.0,4.5,snack vitamins medicated oil ca shampoo pack giftset,0.0,0.0,ABC
3006,23522,ABC-015840,2021-07-12,898,75040.0,3614,QUANG NAM,TINH,1,23.0,4.5,vitamins chai shampoo lotion snack medicated oil ca hop nhua sample,0.0,0.0,ABC
3007,23521,ABC-015839,2021-07-12,8619,75040.0,13589,HUE,TINH,1,29.5,4.5,snack gummy medicated oil ca shampoo lotion vitamins pack toys tre em,0.0,0.0,ABC
3008,23520,ABC-015838,2021-07-12,8618,75088.0,13588,AN GIANG,TINH,1,24.5,4.5,loc shampoo conditioner vitamins hop nhua,0.0,0.0,ABC
3010,23518,QUY-006188,2021-07-12,6643,22044.0,9877,SAI GON,SAIGON,1,54.7,4.0,vitamin shoes goi soap snack,0.0,50.0,QUY
3011,23517,QUY-006187,2021-07-12,6125,22980.0,13586,SAI GON,SAIGON,1,18.95,4.0,may game snack vitamin food dia game,61.54,30.0,QUY
3012,23516,ABC-015836,2021-07-12,8617,75098.0,13585,AUSTRALIA,INT,1,25.0,6.25,tory burch bag 300 ck purse 120 clothes 100 liquid collagen 60 green tea bag 20 collagen tablet 20 pack  hop hong sam won 40 pomade 120 ginseng tea 60 pate 20,0.0,0.0,ABC
3013,23515,ABC-015835,2021-07-12,8203,75094.0,13584,DONG NAI,TINH,1,37.35,4.5,thit spam bich snack lon  vi soap c  ly uong nuoc thit kho bo  toothbrush danh rang  vo  cafe ,0.0,0.0,ABC
3014,23514,QUY-006186,2021-07-12,1627,22044.0,1647,SAI GON,SAIGON,1,24.1,4.0,medicated oil vitamin soap earphone  iphone imei 35485409616296,0.0,147.0,QUY
3015,23513,NEW-000583,2021-07-12,7921,68521.0,12505,DAK LAK,TINH,1,12.0,6.0,hộp bột trái cây hộp sữa ensure hộp dầu cá hộp nho khô hộp bánh perfume,0.0,10.0,NEW
3018,23510,QUY-006185,2021-07-12,5473,22407.0,12790,HAU GIANG,TINH,1,8.4,5.0,vitamin medicated oil medicated oil perfume,0.0,33.0,QUY
3020,23508,LTM-000325,2021-07-11,5457,55407.0,12182,KHANH HOA,TINH,1,12.0,5.0,hộp sữa pack sữa tắm,0.0,0.0,LTM
3021,23507,NEW-000582,2021-07-11,6955,68521.0,10428,BINH PHUOC,TINH,1,12.5,6.0,hộp sữa ensure bịch bánh phồng tôm hộp salonpas cây chewing gum bịch kẹo,0.0,0.0,NEW
3022,23506,QUY-006184,2021-07-11,8615,20603.0,13582,HA NOI,TINH,1,14.15,5.0,tshirts but viet sunglasses  tui dung toothpaste,0.0,0.0,QUY
3023,23505,ABC-015831,2021-07-11,5060,75219.0,7152,DONG NAI,TINH,1,22.7,4.5,loc ensure cold  flue vitamin d pack ibuprofen fish oil spam,57.0,33.0,ABC
3024,23504,ABC-015830,2021-07-11,2119,75149.0,2664,SAI GON,SAIGON,1,11.0,3.5,thung cherry  lbs,96.5,0.0,ABC
3026,23502,QUY-006183,2021-07-11,1295,22044.0,1314,SAI GON,SAIGON,1,21.3,4.0,watch earphone hand bag shoes vitamin belt,0.0,40.05,QUY
3027,23501,ABC-015828,2021-07-11,971,75044.0,4150,SAI GON,SAIGON,1,13.8,3.5,perfume snack mat ong nut oatmeal cay kho toothpaste vitamin deodorant ensure san day le,0.0,10.0,ABC
3028,23500,ABC-015827,2021-07-11,971,75044.0,2470,SAI GON,SAIGON,1,15.0,3.5,dried fruit prunes ke0 vitamin soap deodorant milk powder le lotion hand sanitizer,0.0,0.0,ABC
3029,23499,ABC-015826,2021-07-11,2517,75243.0,3218,SAI GON,SAIGON,1,18.7,3.5,pack food hop,0.0,0.0,ABC
3030,23498,QUY-006182,2021-07-11,7848,22042.0,12117,SAI GON,SAIGON,1,15.2,4.0,vitamin milk powder entrust snack chocolate,0.0,18.0,QUY
3031,23497,NEW-000581,2021-07-11,8614,68510.0,13581,LONG AN,TINH,1,22.5,6.0,vitamin tshirts perfume lo medicated oil medicated oil la cai khan cai ly non salonpas,0.0,10.0,NEW
3032,23496,ABC-015825,2021-07-11,5970,75040.0,8682,DA NANG,TINH,1,22.0,4.5,milk powder gummy vitamin lotion medicated oil snack nut,0.0,0.0,ABC
3033,23495,ABC-015824,2021-07-11,8613,75693.0,13580,AN GIANG,TINH,1,25.8,4.5,vitamins pack soap hop toothbrush pack toothpaste creams thuoc eye drops lo medicated oil 1tang,0.0,12.0,ABC
3034,23494,ABC-015823,2021-07-11,5731,75035.0,8287,DA NANG,TINH,1,9.5,4.5,medicated oil vitamin giftset,0.0,0.0,ABC
3035,23493,ABC-015822,2021-07-11,795,75044.0,3439,DONG NAI,TINH,1,11.6,4.5,milk powder bengay vitamin pepto olay phan,57.0,0.0,ABC
3036,23492,NEW-000580,2021-07-11,7628,68503.0,13167,DONG NAI,TINH,1,50.0,6.0,snack dtshirts ctshirts rau food canned tangafe,0.0,0.0,NEW
3037,23491,ABC-015821,2021-07-11,8612,75044.0,13579,SAI GON,SAIGON,1,48.7,3.5,shampoo bo clothes soap popcorn toothbrush pack vo underwear sunglasses baby snack tai nghe dan chan medicated oil tam xia rang shoes perfume,0.0,3.0,ABC
3038,23490,NEW-000579,2021-07-11,7628,68503.0,13167,DONG NAI,TINH,1,50.0,6.0,snack food canned,0.0,0.0,NEW
